mcu time(ms),gyro_Z(deg/s),mag_X(uT),mag_Y(uT),sun_direction(deg),sun_plusX(count),sun_plusY(count),sun_minusX(count),sun_minusY(count),w_RW_cmd(RPM),w_RW_meas(RPM)
34753,-1.45,-12.90,-26.85,0.00,0,0,0,0,-346.67,-324.00
34803,0.87,-13.80,-27.30,0.00,0,0,0,0,-346.67,-324.00
34853,1.18,-11.85,-24.90,0.00,0,0,0,0,-346.67,-324.00
34903,-2.67,-13.80,-26.25,0.00,0,0,0,0,-346.67,-330.00
34953,0.56,-13.50,-27.75,0.00,0,0,0,0,-346.67,-330.00
35003,-3.29,-11.85,-26.40,0.00,0,0,0,0,-346.67,-324.00
35053,28.43,-12.00,-25.50,0.00,0,0,0,0,0.00,-282.00
35103,50.47,-12.15,-25.65,0.00,0,0,0,0,0.00,-216.00
35153,71.32,-13.65,-25.65,0.00,0,0,0,0,0.00,-168.00
35203,94.60,-13.80,-25.50,0.00,0,0,0,0,0.00,-132.00
35253,106.20,-14.85,-25.20,0.00,0,0,0,0,0.00,-96.00
35303,114.98,-18.15,-24.45,0.00,0,0,0,0,0.00,-66.00
35353,126.44,-18.45,-22.95,0.00,0,0,0,0,0.00,-48.00
35403,130.97,-18.75,-22.95,0.00,0,0,0,0,0.00,-30.00
35453,136.45,-20.40,-21.00,0.00,0,0,0,0,0.00,-24.00
35503,137.40,-21.45,-19.05,0.00,0,0,0,0,0.00,-12.00
35553,143.95,-21.15,-18.45,0.00,0,0,0,0,0.00,0.00
35603,148.56,-24.00,-16.50,0.00,0,0,0,0,0.00,0.00
35653,147.15,-24.15,-13.05,0.00,0,0,0,0,0.00,0.00
35703,147.15,-23.10,-12.00,0.00,0,0,0,0,0.00,0.00
35753,145.83,-23.40,-10.95,0.00,0,0,0,0,0.00,0.00
35803,145.86,-23.55,-7.35,0.00,0,0,0,0,0.00,0.00
35853,145.79,-23.10,-5.40,0.00,0,0,0,0,0.00,0.00
35903,145.07,-21.90,-4.80,0.00,0,0,0,0,0.00,0.00
35953,147.53,-20.70,-1.95,0.00,0,0,0,0,0.00,0.00
36003,145.40,-18.30,-0.15,0.00,0,0,0,0,0.00,0.00
36053,146.28,-18.15,0.60,0.00,0,0,0,0,0.00,0.00
36103,145.87,-16.50,2.25,0.00,0,0,0,0,0.00,0.00
36153,147.62,-15.75,3.00,0.00,0,0,0,0,0.00,0.00
36203,144.95,-13.05,2.85,0.00,0,0,0,0,0.00,0.00
36253,144.53,-11.85,4.20,0.00,0,0,0,0,0.00,0.00
36303,146.89,-9.60,3.60,0.00,0,0,0,0,0.00,0.00
36353,145.90,-7.65,4.50,0.00,0,0,0,0,0.00,0.00
36403,144.39,-4.35,3.45,0.00,0,0,0,0,0.00,0.00
36453,148.21,-4.95,3.60,0.00,0,0,0,0,0.00,0.00
36503,148.08,-1.65,2.85,0.00,0,0,0,0,0.00,0.00
36553,145.56,1.20,-0.45,0.00,0,0,0,0,0.00,0.00
36603,147.71,1.50,0.15,0.00,0,0,0,0,0.00,0.00
36653,148.05,3.00,-0.90,0.00,0,0,0,0,0.00,0.00
36703,149.10,3.60,-3.00,0.00,0,0,0,0,0.00,0.00
36753,148.45,4.20,-4.35,0.00,0,0,0,0,0.00,0.00
36803,147.26,5.25,-7.95,0.00,0,0,0,0,0.00,0.00
36853,145.18,6.45,-7.80,0.00,0,0,0,0,0.00,0.00
36903,146.61,4.35,-11.10,0.00,0,0,0,0,0.00,0.00
36953,144.94,5.85,-11.10,0.00,0,0,0,0,0.00,0.00
37003,147.12,6.15,-13.65,0.00,0,0,0,0,0.00,0.00
37053,145.98,4.50,-15.30,0.00,0,0,0,0,0.00,0.00
37103,145.97,3.45,-17.10,0.00,0,0,0,0,0.00,0.00
37153,145.76,3.00,-18.75,0.00,0,0,0,0,0.00,0.00
37203,146.75,2.40,-19.65,0.00,0,0,0,0,0.00,0.00
37253,144.99,1.50,-21.75,0.00,0,0,0,0,0.00,0.00
37303,146.36,0.45,-22.80,0.00,0,0,0,0,0.00,0.00
37353,145.24,-1.65,-24.00,0.00,0,0,0,0,0.00,0.00
37403,145.99,-3.45,-25.20,0.00,0,0,0,0,0.00,0.00
37453,146.51,-3.45,-26.25,0.00,0,0,0,0,0.00,0.00
37503,143.71,-7.65,-27.90,0.00,0,0,0,0,0.00,0.00
37553,145.66,-7.35,-28.05,0.00,0,0,0,0,0.00,0.00
37603,143.47,-10.50,-27.60,0.00,0,0,0,0,0.00,0.00
37653,133.89,-12.45,-27.75,0.00,0,0,0,0,0.00,0.00
37703,127.96,-14.40,-24.90,0.00,0,0,0,0,0.00,0.00
37753,122.34,-14.70,-25.35,0.00,0,0,0,0,0.00,0.00
37803,114.77,-16.50,-24.90,0.00,0,0,0,0,0.00,0.00
37853,116.20,-18.60,-23.10,0.00,0,0,0,0,0.00,0.00
37903,113.40,-18.60,-22.35,0.00,0,0,0,0,0.00,0.00
37953,115.06,-20.40,-20.25,0.00,0,0,0,0,0.00,0.00
38003,115.56,-20.70,-19.80,0.00,0,0,0,0,0.00,0.00
38053,114.28,-21.60,-20.40,0.00,0,0,0,0,0.00,0.00
38103,115.40,-21.30,-18.60,0.00,0,0,0,0,0.00,0.00
38153,119.24,-22.20,-17.70,0.00,0,0,0,0,0.00,0.00
38203,116.07,-23.10,-14.55,0.00,0,0,0,0,0.00,0.00
38253,114.18,-23.55,-15.15,0.00,0,0,0,0,0.00,0.00
38303,114.98,-24.00,-11.10,0.00,0,0,0,0,0.00,0.00
38353,119.38,-22.35,-10.20,0.00,0,0,0,0,0.00,0.00
38403,114.25,-23.10,-8.40,0.00,0,0,0,0,0.00,0.00
38453,59.16,-24.45,-5.85,0.00,0,0,0,0,0.00,0.00
38503,37.56,-22.35,-5.85,0.00,0,0,0,0,0.00,0.00
38553,15.19,-22.20,-6.00,0.00,0,0,0,0,0.00,0.00
38603,2.92,-22.35,-5.10,0.00,0,0,0,0,0.00,0.00
38653,-0.23,-22.95,-6.30,0.00,0,0,0,0,0.00,0.00
38703,-4.81,-22.05,-5.40,0.00,0,0,0,0,0.00,0.00
38753,-1.32,-21.90,-6.30,0.00,0,0,0,0,0.00,0.00
38803,2.01,-22.50,-5.55,0.00,0,0,0,0,0.00,0.00
38853,-0.44,-22.50,-5.55,0.00,0,0,0,0,0.00,0.00
38903,-0.92,-23.10,-6.15,0.00,0,0,0,0,0.00,0.00
38953,0.66,-21.90,-6.75,0.00,0,0,0,0,0.00,0.00
39003,1.81,-23.10,-6.45,0.00,0,0,0,0,0.00,0.00
39053,0.51,-22.20,-5.25,0.00,0,0,0,0,0.00,0.00
39103,1.56,-22.80,-5.10,0.00,0,0,0,0,0.00,0.00
39153,5.05,-22.95,-4.80,0.00,0,0,0,0,0.00,0.00
39203,-2.31,-22.50,-5.25,0.00,0,0,0,0,0.00,0.00
39253,2.34,-21.45,-4.50,0.00,0,0,0,0,0.00,0.00
39303,-1.34,-22.50,-5.25,0.00,0,0,0,0,0.00,0.00
39353,-0.31,-22.80,-5.85,0.00,0,0,0,0,0.00,0.00
39403,-1.24,-21.00,-5.85,0.00,0,0,0,0,0.00,0.00
39453,-1.47,-22.35,-5.40,0.00,0,0,0,0,0.00,0.00
39503,-1.79,-22.20,-5.25,0.00,0,0,0,0,0.00,0.00
39553,-1.54,-23.55,-6.30,0.00,0,0,0,0,0.00,0.00
39603,-1.29,-21.90,-6.75,0.00,0,0,0,0,0.00,0.00
39653,-2.66,-21.60,-6.45,0.00,0,0,0,0,0.00,0.00
39703,-0.95,-23.55,-4.20,0.00,0,0,0,0,0.00,0.00
39753,-0.69,-22.50,-4.20,0.00,0,0,0,0,0.00,0.00
39803,1.05,-22.50,-4.80,0.00,0,0,0,0,0.00,0.00
39853,-2.20,-22.50,-6.75,0.00,0,0,0,0,0.00,0.00
39903,0.02,-22.35,-6.45,0.00,0,0,0,0,0.00,0.00
39953,0.75,-22.80,-4.65,0.00,0,0,0,0,0.00,0.00
40003,-0.27,-22.50,-5.55,0.00,0,0,0,0,0.00,0.00
40053,-3.40,-22.35,-7.20,0.00,0,0,0,0,0.00,0.00
40103,-1.71,-21.30,-5.40,0.00,0,0,0,0,0.00,0.00
40153,-0.21,-22.20,-5.25,0.00,0,0,0,0,0.00,0.00
40203,7.34,-22.05,-4.65,0.00,0,0,0,0,0.00,0.00
40253,25.99,-22.50,-7.05,0.00,0,0,0,0,0.00,0.00
40303,48.30,-24.00,-5.25,0.00,0,0,0,0,0.00,0.00
40353,73.21,-22.35,-4.65,0.00,0,0,0,0,0.00,0.00
40403,98.46,-22.50,-3.00,0.00,0,0,0,0,0.00,0.00
40453,99.66,-21.00,-3.60,0.00,0,0,0,0,0.00,0.00
40503,90.85,-19.65,-1.50,0.00,0,0,0,0,0.00,0.00
40553,82.98,-19.05,-0.45,0.00,0,0,0,0,0.00,0.00
40603,75.02,-19.35,-1.20,0.00,0,0,0,0,0.00,0.00
40653,60.91,-19.20,0.60,0.00,0,0,0,0,0.00,0.00
40703,42.83,-17.70,1.80,0.00,0,0,0,0,0.00,0.00
40753,38.53,-17.70,1.80,0.00,0,0,0,0,0.00,0.00
40803,34.96,-17.10,2.55,0.00,0,0,0,0,0.00,0.00
40853,23.50,-15.60,1.05,0.00,0,0,0,0,0.00,0.00
40903,19.85,-15.60,2.85,0.00,0,0,0,0,0.00,0.00
40953,14.76,-16.80,2.25,0.00,0,0,0,0,0.00,0.00
41003,11.53,-15.60,1.35,0.00,0,0,0,0,0.00,0.00
41053,8.97,-14.85,2.85,0.00,0,0,0,0,0.00,0.00
41103,10.98,-15.60,2.10,0.00,0,0,0,0,0.00,0.00
41153,10.43,-15.60,2.10,0.00,0,0,0,0,0.00,0.00
41203,2.81,-14.70,2.25,0.00,0,0,0,0,0.00,0.00
41253,-6.60,-14.40,2.25,0.00,0,0,0,0,0.00,0.00
41303,-6.47,-16.50,2.25,0.00,0,0,0,0,0.00,0.00
41353,-16.63,-16.20,2.70,0.00,0,0,0,0,0.00,0.00
41403,-23.01,-14.70,3.00,0.00,0,0,0,0,0.00,0.00
41453,-28.47,-18.45,3.15,0.00,0,0,0,0,0.00,0.00
41503,-32.72,-15.75,1.95,0.00,0,0,0,0,0.00,0.00
41553,-29.85,-17.55,1.95,0.00,0,0,0,0,0.00,0.00
41603,-31.27,-17.55,2.70,0.00,0,0,0,0,0.00,0.00
41653,-26.94,-17.40,1.05,0.00,0,0,0,0,0.00,0.00
41703,-20.24,-16.20,1.95,0.00,0,0,0,0,0.00,0.00
41753,-7.64,-17.40,1.05,0.00,0,0,0,0,0.00,0.00
41803,-6.35,-19.20,-0.30,0.00,0,0,0,0,0.00,0.00
41853,-5.03,-18.15,-0.60,0.00,0,0,0,0,0.00,0.00
41903,-6.02,-18.15,2.10,0.00,0,0,0,0,0.00,0.00
